code	name
X93.94	Täpsustamata paik (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X93.98	Täpsustamata paik (muu täpsustatud tegevusega)
X93.99	Täpsustamata paik (muu täpsustamata tegevus)
X94	Rünne vintpüssi, haavlipüssi või suurema tulirelva lasuga
X94.0	Kodu
X94.00	Kodu (sportlik tegevus)
X94.01	Kodu (puhke- ja vaba aja tegevus)
X94.02	Kodu (töötamine tasu eest, teenistus)
X94.03	Kodu (muu töö ja tegevus)
X94.04	Kodu (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.08	Kodu (muu täpsustatud tegevusega)
X94.09	Kodu (muu täpsustamata tegevus)
X94.1	Elamisasutus
X94.10	Elamisasutus (sportlik tegevus)
X94.11	Elamisasutus (puhke- ja vaba aja tegevus)
X94.12	Elamisasutus (töötamine tasu eest, teenistus)
X94.13	Elamisasutus (muu töö ja tegevus)
X94.14	Elamisasutus (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.18	Elamisasutus (muu täpsustatud tegevusega)
X94.19	Elamisasutus (muu täpsustamata tegevus)
X94.2	Kool, muu asutus ja avalik administratiivpiirkond
X94.20	Kool, muu asutus ja avalik administratiivpiirkond (sportlik tegevus)
X94.21	Kool, muu asutus ja avalik administratiivpiirkond (puhke- ja vaba aja tegevus)
X94.22	Kool, muu asutus ja avalik administratiivpiirkond (töötamine tasu eest, teenistus)
X94.23	Kool, muu asutus ja avalik administratiivpiirkond (muu töö ja tegevus)
X94.24	Kool, muu asutus ja avalik administratiivpiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.28	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustatud tegevusega)
X94.29	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustamata tegevus)
X94.3	Spordi- ja kehakultuuriväljakud [asutused]
X94.30	Spordi- ja kehakultuuriväljakud [asutused] (sportlik tegevus)
X94.31	Spordi- ja kehakultuuriväljakud [asutused] (puhke- ja vaba aja tegevus)
X94.32	Spordi- ja kehakultuuriväljakud [asutused] (töötamine tasu eest, teenistus)
X94.33	Spordi- ja kehakultuuriväljakud [asutused] (muu töö ja tegevus)
X94.34	Spordi- ja kehakultuuriväljakud [asutused] (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.38	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustatud tegevusega)
X94.39	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustamata tegevus)
X94.4	Tänav ja [maan]tee
X94.40	Tänav ja [maan]tee (sportlik tegevus)
X94.41	Tänav ja [maan]tee (puhke- ja vaba aja tegevus)
X94.42	Tänav ja [maan]tee (töötamine tasu eest, teenistus)
X94.43	Tänav ja [maan]tee (muu töö ja tegevus)
X94.44	Tänav ja [maan]tee (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.48	Tänav ja [maan]tee (muu täpsustatud tegevusega)
X94.49	Tänav ja [maan]tee (muu täpsustamata tegevus)
X94.5	Kaubanduse ja teeninduse piirkond
X94.50	Kaubanduse ja teeninduse piirkond (sportlik tegevus)
X94.51	Kaubanduse ja teeninduse piirkond (puhke- ja vaba aja tegevus)
X94.52	Kaubanduse ja teeninduse piirkond (töötamine tasu eest, teenistus)
X94.53	Kaubanduse ja teeninduse piirkond (muu töö ja tegevus)
X94.54	Kaubanduse ja teeninduse piirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.58	Kaubanduse ja teeninduse piirkond (muu täpsustatud tegevusega)
X94.59	Kaubanduse ja teeninduse piirkond (muu täpsustamata tegevus)
X94.6	Tööstus- ja ehituspiirkond
X94.60	Tööstus- ja ehituspiirkond (sportlik tegevus)
X94.61	Tööstus- ja ehituspiirkond (puhke- ja vaba aja tegevus)
X94.62	Tööstus- ja ehituspiirkond (töötamine tasu eest, teenistus)
X94.63	Tööstus- ja ehituspiirkond (muu töö ja tegevus)
X94.64	Tööstus- ja ehituspiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.68	Tööstus- ja ehituspiirkond (muu täpsustatud tegevusega)
X94.69	Tööstus- ja ehituspiirkond (muu täpsustamata tegevus)
X94.7	Talumajapidamine
X94.70	Talumajapidamine (sportlik tegevus)
X94.71	Talumajapidamine (puhke- ja vaba aja tegevus)
X94.72	Talumajapidamine (töötamine tasu eest, teenistus)
X94.73	Talumajapidamine (muu töö ja tegevus)
X94.74	Talumajapidamine (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.78	Talumajapidamine (muu täpsustatud tegevusega)
X94.79	Talumajapidamine (muu täpsustamata tegevus)
X94.8	Muud ja täpsustatud kohad
X94.80	Muud ja täpsustatud kohad (sportlik tegevus)
X94.81	Muud ja täpsustatud kohad (puhke- ja vaba aja tegevus)
X94.82	Muud ja täpsustatud kohad (töötamine tasu eest, teenistus)
X94.83	Muud ja täpsustatud kohad (muu töö ja tegevus)
X94.84	Muud ja täpsustatud kohad (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.88	Muud ja täpsustatud kohad (muu täpsustatud tegevusega)
X94.89	Muud ja täpsustatud kohad (muu täpsustamata tegevus)
X94.9	Täpsustamata paik
X94.90	Täpsustamata paik (sportlik tegevus)
X94.91	Täpsustamata paik (puhke- ja vaba aja tegevus)
X94.92	Täpsustamata paik (töötamine tasu eest, teenistus)
X94.93	Täpsustamata paik (muu töö ja tegevus)
X94.94	Täpsustamata paik (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X94.98	Täpsustamata paik (muu täpsustatud tegevusega)
X94.99	Täpsustamata paik (muu täpsustamata tegevus)
X95	Rünne muu Ja täpsustamata tulirelvalasuga
X95.0	Kodu
X95.00	Kodu (sportlik tegevus)
X95.01	Kodu (puhke- ja vaba aja tegevus)
X95.02	Kodu (töötamine tasu eest, teenistus)
X95.03	Kodu (muu töö ja tegevus)
X95.04	Kodu (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.08	Kodu (muu täpsustatud tegevusega)
X95.09	Kodu (muu täpsustamata tegevus)
X95.1	Elamisasutus
X95.10	Elamisasutus (sportlik tegevus)
X95.11	Elamisasutus (puhke- ja vaba aja tegevus)
X95.12	Elamisasutus (töötamine tasu eest, teenistus)
X95.13	Elamisasutus (muu töö ja tegevus)
X95.14	Elamisasutus (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.18	Elamisasutus (muu täpsustatud tegevusega)
X95.19	Elamisasutus (muu täpsustamata tegevus)
X95.2	Kool, muu asutus ja avalik administratiivpiirkond
X95.20	Kool, muu asutus ja avalik administratiivpiirkond (sportlik tegevus)
X95.21	Kool, muu asutus ja avalik administratiivpiirkond (puhke- ja vaba aja tegevus)
X95.22	Kool, muu asutus ja avalik administratiivpiirkond (töötamine tasu eest, teenistus)
X95.23	Kool, muu asutus ja avalik administratiivpiirkond (muu töö ja tegevus)
X95.24	Kool, muu asutus ja avalik administratiivpiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.28	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustatud tegevusega)
X95.29	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustamata tegevus)
X95.3	Spordi- ja kehakultuuriväljakud [asutused]
X95.30	Spordi- ja kehakultuuriväljakud [asutused] (sportlik tegevus)
X95.31	Spordi- ja kehakultuuriväljakud [asutused] (puhke- ja vaba aja tegevus)
X95.32	Spordi- ja kehakultuuriväljakud [asutused] (töötamine tasu eest, teenistus)
X95.33	Spordi- ja kehakultuuriväljakud [asutused] (muu töö ja tegevus)
X95.34	Spordi- ja kehakultuuriväljakud [asutused] (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.38	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustatud tegevusega)
X95.39	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustamata tegevus)
X95.4	Tänav ja [maan]tee
X95.40	Tänav ja [maan]tee (sportlik tegevus)
X95.41	Tänav ja [maan]tee (puhke- ja vaba aja tegevus)
X95.42	Tänav ja [maan]tee (töötamine tasu eest, teenistus)
X95.43	Tänav ja [maan]tee (muu töö ja tegevus)
X95.44	Tänav ja [maan]tee (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.48	Tänav ja [maan]tee (muu täpsustatud tegevusega)
X95.49	Tänav ja [maan]tee (muu täpsustamata tegevus)
X95.5	Kaubanduse ja teeninduse piirkond
X95.50	Kaubanduse ja teeninduse piirkond (sportlik tegevus)
X95.51	Kaubanduse ja teeninduse piirkond (puhke- ja vaba aja tegevus)
X95.52	Kaubanduse ja teeninduse piirkond (töötamine tasu eest, teenistus)
X95.53	Kaubanduse ja teeninduse piirkond (muu töö ja tegevus)
X95.54	Kaubanduse ja teeninduse piirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.58	Kaubanduse ja teeninduse piirkond (muu täpsustatud tegevusega)
X95.59	Kaubanduse ja teeninduse piirkond (muu täpsustamata tegevus)
X95.6	Tööstus- ja ehituspiirkond
X95.60	Tööstus- ja ehituspiirkond (sportlik tegevus)
X95.61	Tööstus- ja ehituspiirkond (puhke- ja vaba aja tegevus)
X95.62	Tööstus- ja ehituspiirkond (töötamine tasu eest, teenistus)
X95.63	Tööstus- ja ehituspiirkond (muu töö ja tegevus)
X95.64	Tööstus- ja ehituspiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.68	Tööstus- ja ehituspiirkond (muu täpsustatud tegevusega)
X95.69	Tööstus- ja ehituspiirkond (muu täpsustamata tegevus)
X95.7	Talumajapidamine
X95.70	Talumajapidamine (sportlik tegevus)
X95.71	Talumajapidamine (puhke- ja vaba aja tegevus)
X95.72	Talumajapidamine (töötamine tasu eest, teenistus)
X95.73	Talumajapidamine (muu töö ja tegevus)
X95.74	Talumajapidamine (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.78	Talumajapidamine (muu täpsustatud tegevusega)
X95.79	Talumajapidamine (muu täpsustamata tegevus)
X95.8	Muud ja täpsustatud kohad
X95.80	Muud ja täpsustatud kohad (sportlik tegevus)
X95.81	Muud ja täpsustatud kohad (puhke- ja vaba aja tegevus)
X95.82	Muud ja täpsustatud kohad (töötamine tasu eest, teenistus)
X95.83	Muud ja täpsustatud kohad (muu töö ja tegevus)
X95.84	Muud ja täpsustatud kohad (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.88	Muud ja täpsustatud kohad (muu täpsustatud tegevusega)
X95.89	Muud ja täpsustatud kohad (muu täpsustamata tegevus)
X95.9	Täpsustamata paik
X95.90	Täpsustamata paik (sportlik tegevus)
X95.91	Täpsustamata paik (puhke- ja vaba aja tegevus)
X95.92	Täpsustamata paik (töötamine tasu eest, teenistus)
X95.93	Täpsustamata paik (muu töö ja tegevus)
X95.94	Täpsustamata paik (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X95.98	Täpsustamata paik (muu täpsustatud tegevusega)
X95.99	Täpsustamata paik (muu täpsustamata tegevus)
X96	Rünne lõhkeainega
X96.0	Kodu
X96.00	Kodu (sportlik tegevus)
X96.01	Kodu (puhke- ja vaba aja tegevus)
X96.02	Kodu (töötamine tasu eest, teenistus)
X96.03	Kodu (muu töö ja tegevus)
X96.04	Kodu (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.08	Kodu (muu täpsustatud tegevusega)
X96.09	Kodu (muu täpsustamata tegevus)
X96.1	Elamisasutus
X96.10	Elamisasutus (sportlik tegevus)
X96.11	Elamisasutus (puhke- ja vaba aja tegevus)
X96.12	Elamisasutus (töötamine tasu eest, teenistus)
X96.13	Elamisasutus (muu töö ja tegevus)
X96.14	Elamisasutus (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.18	Elamisasutus (muu täpsustatud tegevusega)
X96.19	Elamisasutus (muu täpsustamata tegevus)
X96.2	Kool, muu asutus ja avalik administratiivpiirkond
X96.20	Kool, muu asutus ja avalik administratiivpiirkond (sportlik tegevus)
X96.21	Kool, muu asutus ja avalik administratiivpiirkond (puhke- ja vaba aja tegevus)
X96.22	Kool, muu asutus ja avalik administratiivpiirkond (töötamine tasu eest, teenistus)
X96.23	Kool, muu asutus ja avalik administratiivpiirkond (muu töö ja tegevus)
X96.24	Kool, muu asutus ja avalik administratiivpiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.28	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustatud tegevusega)
X96.29	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustamata tegevus)
X96.3	Spordi- ja kehakultuuriväljakud [asutused]
X96.30	Spordi- ja kehakultuuriväljakud [asutused] (sportlik tegevus)
X96.31	Spordi- ja kehakultuuriväljakud [asutused] (puhke- ja vaba aja tegevus)
X96.32	Spordi- ja kehakultuuriväljakud [asutused] (töötamine tasu eest, teenistus)
X96.33	Spordi- ja kehakultuuriväljakud [asutused] (muu töö ja tegevus)
X96.34	Spordi- ja kehakultuuriväljakud [asutused] (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.38	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustatud tegevusega)
X96.39	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustamata tegevus)
X96.4	Tänav ja [maan]tee
X96.40	Tänav ja [maan]tee (sportlik tegevus)
X96.41	Tänav ja [maan]tee (puhke- ja vaba aja tegevus)
X96.42	Tänav ja [maan]tee (töötamine tasu eest, teenistus)
X96.43	Tänav ja [maan]tee (muu töö ja tegevus)
X96.44	Tänav ja [maan]tee (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.48	Tänav ja [maan]tee (muu täpsustatud tegevusega)
X96.49	Tänav ja [maan]tee (muu täpsustamata tegevus)
X96.5	Kaubanduse ja teeninduse piirkond
X96.50	Kaubanduse ja teeninduse piirkond (sportlik tegevus)
X96.51	Kaubanduse ja teeninduse piirkond (puhke- ja vaba aja tegevus)
X96.52	Kaubanduse ja teeninduse piirkond (töötamine tasu eest, teenistus)
X96.53	Kaubanduse ja teeninduse piirkond (muu töö ja tegevus)
X96.54	Kaubanduse ja teeninduse piirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.58	Kaubanduse ja teeninduse piirkond (muu täpsustatud tegevusega)
X96.59	Kaubanduse ja teeninduse piirkond (muu täpsustamata tegevus)
X96.6	Tööstus- ja ehituspiirkond
X96.60	Tööstus- ja ehituspiirkond (sportlik tegevus)
X96.61	Tööstus- ja ehituspiirkond (puhke- ja vaba aja tegevus)
X96.62	Tööstus- ja ehituspiirkond (töötamine tasu eest, teenistus)
X96.63	Tööstus- ja ehituspiirkond (muu töö ja tegevus)
X96.64	Tööstus- ja ehituspiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.68	Tööstus- ja ehituspiirkond (muu täpsustatud tegevusega)
X96.69	Tööstus- ja ehituspiirkond (muu täpsustamata tegevus)
X96.7	Talumajapidamine
X96.70	Talumajapidamine (sportlik tegevus)
X96.71	Talumajapidamine (puhke- ja vaba aja tegevus)
X96.72	Talumajapidamine (töötamine tasu eest, teenistus)
X96.73	Talumajapidamine (muu töö ja tegevus)
X96.74	Talumajapidamine (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.78	Talumajapidamine (muu täpsustatud tegevusega)
X96.79	Talumajapidamine (muu täpsustamata tegevus)
X96.8	Muud ja täpsustatud kohad
X96.80	Muud ja täpsustatud kohad (sportlik tegevus)
X96.81	Muud ja täpsustatud kohad (puhke- ja vaba aja tegevus)
X96.82	Muud ja täpsustatud kohad (töötamine tasu eest, teenistus)
X96.83	Muud ja täpsustatud kohad (muu töö ja tegevus)
X96.84	Muud ja täpsustatud kohad (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.88	Muud ja täpsustatud kohad (muu täpsustatud tegevusega)
X96.89	Muud ja täpsustatud kohad (muu täpsustamata tegevus)
X96.9	Täpsustamata paik
X96.90	Täpsustamata paik (sportlik tegevus)
X96.91	Täpsustamata paik (puhke- ja vaba aja tegevus)
X96.92	Täpsustamata paik (töötamine tasu eest, teenistus)
X96.93	Täpsustamata paik (muu töö ja tegevus)
X96.94	Täpsustamata paik (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X96.98	Täpsustamata paik (muu täpsustatud tegevusega)
X96.99	Täpsustamata paik (muu täpsustamata tegevus)
X97	Rünne suitsu, tuleja leekidega
X97.0	Kodu
X97.00	Kodu (sportlik tegevus)
X97.01	Kodu (puhke- ja vaba aja tegevus)
X97.02	Kodu (töötamine tasu eest, teenistus)
X97.03	Kodu (muu töö ja tegevus)
X97.04	Kodu (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X97.08	Kodu (muu täpsustatud tegevusega)
X97.09	Kodu (muu täpsustamata tegevus)
X97.1	Elamisasutus
X97.10	Elamisasutus (sportlik tegevus)
X97.11	Elamisasutus (puhke- ja vaba aja tegevus)
X97.12	Elamisasutus (töötamine tasu eest, teenistus)
X97.13	Elamisasutus (muu töö ja tegevus)
X97.14	Elamisasutus (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X97.18	Elamisasutus (muu täpsustatud tegevusega)
X97.19	Elamisasutus (muu täpsustamata tegevus)
X97.2	Kool, muu asutus ja avalik administratiivpiirkond
X97.20	Kool, muu asutus ja avalik administratiivpiirkond (sportlik tegevus)
X97.21	Kool, muu asutus ja avalik administratiivpiirkond (puhke- ja vaba aja tegevus)
X97.22	Kool, muu asutus ja avalik administratiivpiirkond (töötamine tasu eest, teenistus)
X97.23	Kool, muu asutus ja avalik administratiivpiirkond (muu töö ja tegevus)
X97.24	Kool, muu asutus ja avalik administratiivpiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X97.28	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustatud tegevusega)
X97.29	Kool, muu asutus ja avalik administratiivpiirkond (muu täpsustamata tegevus)
X97.3	Spordi- ja kehakultuuriväljakud [asutused]
X97.30	Spordi- ja kehakultuuriväljakud [asutused] (sportlik tegevus)
X97.31	Spordi- ja kehakultuuriväljakud [asutused] (puhke- ja vaba aja tegevus)
X97.32	Spordi- ja kehakultuuriväljakud [asutused] (töötamine tasu eest, teenistus)
X97.33	Spordi- ja kehakultuuriväljakud [asutused] (muu töö ja tegevus)
X97.34	Spordi- ja kehakultuuriväljakud [asutused] (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X97.38	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustatud tegevusega)
X97.39	Spordi- ja kehakultuuriväljakud [asutused] (muu täpsustamata tegevus)
X97.4	Tänav ja [maan]tee
X97.40	Tänav ja [maan]tee (sportlik tegevus)
X97.41	Tänav ja [maan]tee (puhke- ja vaba aja tegevus)
X97.42	Tänav ja [maan]tee (töötamine tasu eest, teenistus)
X97.43	Tänav ja [maan]tee (muu töö ja tegevus)
X97.44	Tänav ja [maan]tee (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X97.48	Tänav ja [maan]tee (muu täpsustatud tegevusega)
X97.49	Tänav ja [maan]tee (muu täpsustamata tegevus)
X97.5	Kaubanduse ja teeninduse piirkond
X97.50	Kaubanduse ja teeninduse piirkond (sportlik tegevus)
X97.51	Kaubanduse ja teeninduse piirkond (puhke- ja vaba aja tegevus)
X97.52	Kaubanduse ja teeninduse piirkond (töötamine tasu eest, teenistus)
X97.53	Kaubanduse ja teeninduse piirkond (muu töö ja tegevus)
X97.54	Kaubanduse ja teeninduse piirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X97.58	Kaubanduse ja teeninduse piirkond (muu täpsustatud tegevusega)
X97.59	Kaubanduse ja teeninduse piirkond (muu täpsustamata tegevus)
X97.6	Tööstus- ja ehituspiirkond
X97.60	Tööstus- ja ehituspiirkond (sportlik tegevus)
X97.61	Tööstus- ja ehituspiirkond (puhke- ja vaba aja tegevus)
X97.62	Tööstus- ja ehituspiirkond (töötamine tasu eest, teenistus)
X97.63	Tööstus- ja ehituspiirkond (muu töö ja tegevus)
X97.64	Tööstus- ja ehituspiirkond (tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms)
X97.68	Tööstus- ja ehituspiirkond (muu täpsustatud tegevusega)
X97.69	Tööstus- ja ehituspiirkond (muu täpsustamata tegevus)
